Runs	UMAP1	UMAP2	CellType	NumofReads
SRR1779933	-1.41993380561958	11.9916545156803	GM12878	28872
SRR1779934	-1.27421165481697	11.884460568842	GM12878	33798
SRR1779935	-2.31525636688362	11.1268235449162	GM12878	17710
SRR1779936	-3.14265764728675	11.0034562353459	GM12878	48484
SRR1779937	5.13275026306023	-8.45349109131429	GM12878	4870
SRR1779938	-1.42037631050239	11.4692002539006	GM12878	13874
SRR1779939	-2.14510513321052	11.1934424642887	GM12878	16896
SRR1779940	-2.15101791397224	12.3929005865422	GM12878	84012
SRR1779941	-3.39364350811134	11.998094678339	GM12878	60188
SRR1779942	-2.31347156540046	11.4389258627262	GM12878	29054
SRR1779943	5.74496244415154	-8.28851973969075	GM12878	3996
SRR1779944	-1.28060127273689	12.1354390386906	GM12878	38186
SRR1779945	-1.22289062515388	5.25088274520304	GM12878	56674
SRR1779946	-1.32553483024726	11.9677506689396	GM12878	20444
SRR1779947	-1.86523390785347	12.453064084467	GM12878	45380
SRR1779948	5.26074384673943	-8.42253577667806	GM12878	3556
SRR1779949	-3.05602980629097	11.6394711737004	GM12878	23330
SRR1779950	-1.38072610870491	12.1201049093571	GM12878	71168
SRR1779951	-2.16636467949043	11.8289538626042	GM12878	25360
SRR1779952	5.02611040099968	-7.55853164154622	GM12878	7568
SRR1779953	4.30355047210564	-9.71372878510091	GM12878	9526
SRR1779954	-0.984897861634594	11.9042054418888	GM12878	35374
SRR1779955	-2.14650989547859	12.0596839193669	GM12878	17136
SRR1779956	-3.41570759788643	11.5383044485417	GM12878	34090
SRR1779957	-2.12265110984932	11.9894820455876	GM12878	37668
SRR1779958	6.06497930511345	-7.64141690689656	GM12878	8912
SRR1779959	-1.49525834098945	12.247835278925	GM12878	33594
SRR1779960	-3.12560893074165	11.3218165640202	GM12878	27878
SRR1779961	-2.34293390289436	11.7863560919132	GM12878	38442
SRR1779962	-2.92966354862342	11.4253274206486	GM12878	33838
SRR1779963	-1.82516623512397	11.6325770620671	GM12878	82992
SRR1779964	-2.69716907516609	11.2442256216374	GM12878	33178
SRR1779965	-2.51738263145576	11.9325114492741	GM12878	28878
SRR1779966	-2.94310463443885	11.635925412592	GM12878	30560
SRR1779967	3.6474959753405	-8.3617123361263	GM12878	2876
SRR1779968	-1.62728858963142	11.0842419866886	GM12878	699034
SRR1779969	-1.64804936424385	12.2692900900212	GM12878	107858
SRR1779970	-2.5219991304029	12.151493192133	GM12878	76190
SRR1779971	-3.75910414234291	11.7539416555729	GM12878	21790
SRR1779973	-2.66929269806038	11.3288661245671	GM12878	17658
SRR1779974	5.0988185308825	-7.66994845825765	GM12878	3420
SRR1779975	-1.333827266847	11.8311578039494	GM12878	89644
SRR1779976	5.94588731750359	-7.64649712998006	GM12878	2876
SRR1779977	-2.04138351455818	11.373715520319	GM12878	24684
SRR1779978	-3.20397139564643	12.2344142202702	GM12878	20296
SRR1779979	-3.79371751323829	11.5596133474674	GM12878	45886
SRR1779983	-2.54535366073738	11.8873730902043	GM12878	19750
SRR1779984	-3.64657462612281	11.0647240881291	GM12878	24152
SRR1779985	-3.81924320236335	11.2108956579533	GM12878	19210
SRR1779989	4.65631746276726	-9.35870158630941	GM12878	7258
SRR1779990	-3.53368164077888	11.9156619314518	GM12878	28156
SRR1779991	-3.67962349430214	11.3081990484562	GM12878	14676
SRR1779995	-3.45408905521522	12.1007329229679	GM12878	38770
SRR1779996	-2.6701252557386	11.4358016256657	GM12878	14574
SRR1779997	-3.26946700588356	11.5660945181217	GM12878	26146
SRR1779998	-2.75142241493354	11.4751673940983	GM12878	34680
SRR1780001	-2.60502029434333	11.2123585943547	GM12878	9738
SRR1780002	-3.41416765228401	11.3985301260319	GM12878	19844
SRR1780003	3.87026857360711	-8.93750083405111	GM12878	9790
SRR1780007	-2.9345090486158	11.0278950933781	GM12878	23010
SRR1780008	4.63574003204216	-9.55515658814046	GM12878	7432
SRR1780009	-2.34776307121406	11.3076173071232	GM12878	23344
SRR1780010	-2.48033429161201	12.0579329733219	GM12878	29264
SRR1780012	-1.37282205597053	12.1656314138737	GM12878	32510
SRR1780013	4.13594125732293	-9.78697764832113	GM12878	5362
SRR1780014	-3.654552707826	11.2749453787174	GM12878	18690
SRR1780015	6.41726182922234	-6.46849334198568	GM12878	2804
SRR1780016	5.69608663543572	-6.5548914666805	GM12878	2238
SRR1780017	-3.58124257103096	11.2910529379216	GM12878	36002
SRR1780018	4.42487215026726	-8.85093677002523	GM12878	4218
SRR1780019	-3.78209663406501	11.1051665548649	GM12878	20224
SRR1780020	-3.93509275690208	11.2233468298283	GM12878	15226
SRR1780021	5.00002359374871	-8.69101512390706	GM12878	4936
SRR1780022	5.81178163513054	-7.24019134003255	GM12878	3006
SRR1780023	4.42626070007195	-8.10472190338704	GM12878	4214
SRR1780024	4.05530427917351	-8.49767959076497	GM12878	5860
SRR1780025	-3.85602415577064	11.537609219965	GM12878	26394
SRR1780026	-3.83267987743507	11.0927325491276	GM12878	16132
SRR1780027	4.20265172942986	-9.69124114472005	GM12878	11216
SRR1780028	-3.87162650600563	11.6233626608219	GM12878	14596
SRR1780029	5.3497369192492	-8.8774708505306	GM12878	2030
SRR1780030	4.46712373718132	-9.04799449402425	GM12878	2026
SRR1780031	-1.78215051666389	11.7993251089421	GM12878	38160
SRR1780032	-3.6481788255323	11.8408824209538	GM12878	13744
SRR1780033	-3.73939467445503	11.7007447485295	GM12878	27470
SRR1780034	3.81289457305779	-9.47630107361409	GM12878	5418
SRR1780035	3.88323282226433	-9.44643580872152	GM12878	5006
SRR1780036	4.46584390624871	-7.78947627503011	GM12878	2784
SRR1780037	-3.63983202949653	11.6146737341252	GM12878	22786
SRR1780038	-2.657726535951	12.4685298208561	GM12878	35460
SRR1780039	-3.70028949752937	11.7035981420841	GM12878	41874
SRR1780040	-3.06691349521766	12.0456696752873	GM12878	36950
SRR1780041	-3.77052808776985	11.7438489202824	GM12878	47866
SRR1780042	-3.25699640289436	12.0217801336613	GM12878	56826
SRR1780043	4.67716382964959	-9.33837401825521	GM12878	4634
SRR1780044	5.48489355071892	-7.92011344391439	GM12878	3278
SRR1780045	-3.51436270252357	12.0549498800602	GM12878	65868
SRR1780046	-1.63479710594307	11.100392461237	GM12878	85312
SRR1780047	4.2624509237658	-8.77644431549642	GM12878	6106
SRR1780048	3.89621423705925	-9.35838019806478	GM12878	9112
SRR1780049	-2.28443075195442	11.1622277502384	GM12878	13782
SRR1780050	-0.868763218079907	5.73423969787028	GM12878	148220
