Runs	UMAP1	UMAP2	CellType	NumofReads
SRR1779954	-7.59918166254647	-10.7731382818101	GM12878	35374
SRR1779955	-3.27903414820321	-11.8147842855333	GM12878	17136
SRR1779956	-3.65886546229012	-10.8286764593004	GM12878	34090
SRR1779957	-5.16429425333627	-11.4566643209337	GM12878	37668
SRR1779958	-6.88461543177254	-11.3134577245592	GM12878	8912
SRR1779959	-6.39505435083993	-11.5917379827379	GM12878	33594
SRR1779960	-2.06707872007973	-11.1223547429918	GM12878	27878
SRR1779961	-3.59879709337838	-11.6056396932481	GM12878	38442
SRR1779962	-0.432433570967987	-11.6880991430162	GM12878	33838
SRR1779963	-6.56924391840585	-11.2743847341417	GM12878	82992
SRR1779964	-0.838686402188614	-11.6386158437608	GM12878	33178
SRR1779965	-2.63172913645394	-11.2745325536607	GM12878	28878
SRR1779966	-2.33157456968911	-11.0210640401719	GM12878	30560
SRR1779967	-3.17224384401925	-10.927913901317	GM12878	2876
SRR1779968	-7.26723958109505	-11.5358269185899	GM12878	699034
SRR1779969	-5.08392764185555	-11.3806250066636	GM12878	107858
SRR1779970	-5.37790442560799	-11.5323135824083	GM12878	76190
SRR1779971	-2.01467801188119	-10.6860420675157	GM12878	21790
SRR1779973	-2.709855805384	-10.3607971639512	GM12878	17658
SRR1779974	-6.55672265146859	-10.782065627086	GM12878	3420
SRR1779975	-7.75745011423714	-10.5696308584092	GM12878	89644
SRR1779976	-4.93591500376351	-10.8164646596788	GM12878	2876
SRR1779977	-3.67949987505563	-12.1829845876573	GM12878	24684
SRR1779978	-3.40286398981698	-10.660317656505	GM12878	20296
SRR1779979	-2.25466133211739	-10.5955650777696	GM12878	45886
SRR1779983	-3.14252663706429	-11.2640650243638	GM12878	19750
SRR1779984	0.0679476156365126	-11.293766257274	GM12878	24152
SRR1779985	-2.13667048071511	-10.7011673421739	GM12878	19210
SRR1779989	-4.87480546091683	-11.6328327627061	GM12878	7258
SRR1779990	-3.1979122266639	-10.6497538061021	GM12878	28156
SRR1779991	1.08064113999717	-11.698792693126	GM12878	14676
SRR1779995	-3.76657725428231	-10.5623772115587	GM12878	38770
SRR1779996	-2.21660865400918	-10.9361317129014	GM12878	14574
SRR1779997	-2.42883671377786	-10.6148169011949	GM12878	26146
SRR1779998	-3.42305542086251	-10.4413292379259	GM12878	34680
SRR1780001	-2.92757989023812	-10.4235985250352	GM12878	9738
SRR1780002	-3.17726899241097	-10.5329592199205	GM12878	19844
SRR1780003	-1.92222834681161	-10.8728764028428	GM12878	9790
SRR1780007	-2.64399267290719	-9.15388321589216	GM12878	23010
SRR1780008	-1.91849852656014	-9.64011597346052	GM12878	7432
SRR1780009	-7.30949116800912	-10.4468338460801	GM12878	23344
SRR1780010	-4.55277038668282	-11.2777779073594	GM12878	29264
SRR1780012	-6.44122029398568	-10.7548649282335	GM12878	32510
SRR1780013	-2.40267194365151	-8.0645706624864	GM12878	5362
SRR1780014	-2.39218367193826	-8.86576103876814	GM12878	18690
SRR1780015	-2.45455731009133	-7.80652546595319	GM12878	2804
SRR1780016	-2.61189581011422	-7.41113304804548	GM12878	2238
SRR1780017	-2.34993280027993	-8.78991627405866	GM12878	36002
SRR1780018	-2.59456909750588	-7.46401571940168	GM12878	4218
SRR1780019	-2.37425626371987	-8.44995712946638	GM12878	20224
SRR1780020	-2.35432053660043	-8.69303345392927	GM12878	15226
SRR1780021	-2.44057274912484	-7.82516312311872	GM12878	4936
SRR1780022	-2.5824861631263	-7.33881163309797	GM12878	3006
SRR1780023	-2.53186501120217	-7.41038536738142	GM12878	4214
SRR1780024	-2.55625260923989	-7.40336537073835	GM12878	5860
SRR1780025	-2.34048451040871	-9.21122574518903	GM12878	26394
SRR1780026	-2.3423738584388	-8.8299982519029	GM12878	16132
SRR1780027	-2.36884320829995	-9.00040363978132	GM12878	11216
SRR1780028	-2.36133218859322	-9.20161270807966	GM12878	14596
SRR1780029	-2.58984507177956	-7.32294296931013	GM12878	2030
SRR1780030	-2.5515830621589	-7.33916687678083	GM12878	2026
SRR1780031	-6.56695843790658	-11.4171183080552	GM12878	38160
SRR1780032	-2.70954609964974	-9.22778629969343	GM12878	13744
SRR1780033	-2.67562080477364	-9.35460686396345	GM12878	27470
SRR1780034	-2.38587750052102	-8.17567848871931	GM12878	5418
SRR1780035	-2.42362547968514	-7.99892687510236	GM12878	5006
SRR1780036	-2.43545735930093	-7.77862429331525	GM12878	2784
SRR1780037	-2.03856326197274	-9.50942444514021	GM12878	22786
