Runs	UMAP1	UMAP2	CellType	NumofReads
SRR1779910	-7.20876197468145	1.24949474671383	GM12878	52160
SRR1779911	-7.77540759693487	2.21935583689709	GM12878	3222
SRR1779912	-8.59164218555792	0.852535799532133	GM12878	14814
SRR1779913	-8.05121116291388	2.2448182258894	GM12878	32356
SRR1779914	-9.17880897175177	2.9666162584116	GM12878	65116
SRR1779915	-5.05836705814703	-0.199801250905795	GM12878	69254
SRR1779916	-1.52118472706183	-1.03094224593143	GM12878	305526
SRR1779917	-8.94099597584112	3.59139455893536	GM12878	14388
SRR1779918	-8.39995078693731	3.31027318575879	GM12878	11566
SRR1779919	-9.43161658893927	2.16398014166852	GM12878	27036
SRR1779920	-8.71292476307257	0.636349633722501	GM12878	19118
SRR1779921	-10.0324161494861	2.21232016423245	GM12878	47508
SRR1779922	-8.8577602351795	1.9541917000105	GM12878	43924
SRR1779923	-9.09250621448858	1.40512175896664	GM12878	22858
SRR1779924	-5.36330823551519	-0.0980596985528894	GM12878	94018
SRR1779925	-9.85300140034063	1.75405748227139	GM12878	26744
SRR1779926	-9.34927158008917	1.39645023682614	GM12878	16854
SRR1779927	-8.70560912739142	0.394638017206388	GM12878	9100
SRR1779928	-2.69840888630255	-1.10777597090702	GM12878	6480
SRR1779929	-8.33861903797491	0.0983299765874914	GM12878	28722
SRR1779930	-8.79352264057501	2.93984581568738	GM12878	18408
SRR1779931	-8.22320727955206	2.94493599274655	GM12878	8766
SRR1779932	-6.73820619236334	0.386381343393522	GM12878	12684
SRR1779933	-9.08809642444952	1.17858667710324	GM12878	28872
SRR1779934	-8.68918208729132	1.79210265019436	GM12878	33798
SRR1779935	-7.70135764728888	1.4935034070303	GM12878	17710
SRR1779936	-6.03336267124518	0.245841935663419	GM12878	48484
SRR1779937	-8.58147601734503	2.08616288044949	GM12878	4870
SRR1779938	-8.85689906727179	3.75333769658108	GM12878	13874
SRR1779939	-9.01737384449347	3.02421274819871	GM12878	16896
SRR1779940	-10.1098049129139	2.21725232937832	GM12878	84012
SRR1779941	-7.63179187427862	-0.132862135381503	GM12878	60188
SRR1779942	-8.3881786311756	1.07777197697659	GM12878	29054
SRR1779943	-6.24396733890875	-0.417657896489901	GM12878	3996
SRR1779944	-9.31051139484747	1.18301947453518	GM12878	38186
SRR1779945	-10.1842697108875	2.46949298718472	GM12878	56674
SRR1779946	-8.45819358478888	1.93383719065686	GM12878	20444
SRR1779947	-9.62251834522589	2.0682423863699	GM12878	45380
SRR1779948	-6.44454936634405	0.242088511972623	GM12878	3556
SRR1779949	-7.3335378612171	0.510991529016691	GM12878	23330
SRR1779950	-10.0843656505237	2.31244887450238	GM12878	71168
