Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357849	10.4270452982825	-4.83019112419836	Jurkat_T_cell	12912	GSM2879817	J	2
SRR6357850	6.20486826962651	5.89565230536707	Jurkat_T_cell	23522	GSM2879818	J	2
SRR6357851	10.323729944889	-4.18078326058142	Jurkat_T_cell	1724	GSM2879819	J	2
SRR6357852	10.0741467005652	0.829187762024478	Jurkat_T_cell	4028	GSM2879820	J	2
SRR6357853	9.57735962933721	0.996948014977053	Jurkat_T_cell	20496	GSM2879821	J	2
SRR6357855	10.3290056712073	-2.97773693871252	Jurkat_T_cell	14694	GSM2879823	J	2
SRR6357856	6.26647753781499	5.47594214606531	Jurkat_T_cell	65152	GSM2879824	J	2
SRR6357857	7.05559058255376	5.4674635045553	Jurkat_T_cell	36664	GSM2879825	J	2
SRR6357859	-1.23362975054561	-1.86518906426184	Jurkat_T_cell	1044	GSM2879827	J	2
SRR6357861	8.29739804333867	4.01397658515222	Jurkat_T_cell	10966	GSM2879829	J	2
SRR6357862	5.48662276333989	3.88943148780115	Jurkat_T_cell	1132	GSM2879830	J	2
SRR6357864	7.8673519617957	3.63933230567224	Jurkat_T_cell	70834	GSM2879832	J	2
SRR6357865	4.98497004574956	5.77118874717005	Jurkat_T_cell	4512	GSM2879833	J	2
SRR6357866	8.77681202954473	-8.14445160698645	Jurkat_T_cell	1032	GSM2879834	J	2
SRR6357867	7.74087472027959	4.29672671485193	Jurkat_T_cell	313854	GSM2879835	J	2
SRR6357868	9.1331572062415	3.10063840079553	Jurkat_T_cell	18966	GSM2879836	J	3
SRR6357869	10.2170071131629	-1.06924620640032	Jurkat_T_cell	6310	GSM2879837	J	3
SRR6357870	10.2538008219642	-2.10026823353521	Jurkat_T_cell	1320	GSM2879838	J	3
SRR6357872	4.13387198514165	3.87729788947351	Jurkat_T_cell	7192	GSM2879840	J	3
SRR6357874	9.89051766461553	0.589426647903994	Jurkat_T_cell	19116	GSM2879842	J	3
SRR6357877	5.57789797848882	5.903036605599	Jurkat_T_cell	20496	GSM2879845	J	3
SRR6357878	7.98472685879888	4.3484940640951	Jurkat_T_cell	138054	GSM2879846	J	3
SRR6357879	10.0790657526893	-0.830079678413793	Jurkat_T_cell	9690	GSM2879847	J	3
SRR6357880	8.05142064160527	3.17955161261804	Jurkat_T_cell	21174	GSM2879848	J	3
SRR6357881	10.3495144373816	-2.40074549984686	Jurkat_T_cell	43232	GSM2879849	J	3
SRR6357882	5.52378602093877	4.69374657798059	Jurkat_T_cell	269068	GSM2879850	J	3
SRR6357884	4.1376704699439	4.50563813376673	Jurkat_T_cell	120688	GSM2879852	J	3
SRR6357885	4.75337405270757	5.60234929251917	Jurkat_T_cell	23342	GSM2879853	J	3
SRR6357886	10.3533749110145	-4.29356645416968	Jurkat_T_cell	2056	GSM2879854	J	3
SRR6357887	8.28879303998174	3.48369647193201	Jurkat_T_cell	1376	GSM2879855	J	3
SRR6357889	6.52037997311772	5.59285069632776	Jurkat_T_cell	25984	GSM2879857	J	3
SRR6357890	7.49413390225591	-8.92895602059118	Jurkat_T_cell	2184	GSM2879858	J	3
