Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357905	0.197382102019208	0.0884781759810556	Jurkat_T_cell	1268	GSM2879873	J	3
SRR6357906	-1.44150980352698	0.0987451952529061	Jurkat_T_cell	18848	GSM2879874	J	3
SRR6357907	-0.592593809359652	-1.60390141786813	Jurkat_T_cell	1276	GSM2879875	J	3
SRR6357908	-1.54979657172499	1.86861325619937	Jurkat_T_cell	7444	GSM2879876	J	3
SRR6357909	-2.2669242525035	-0.489462884085168	Jurkat_T_cell	26378	GSM2879877	J	3
SRR6357911	0.930178890234846	-0.977701933996667	Jurkat_T_cell	21058	GSM2879879	J	3
SRR6357913	-0.352406790249926	0.995650855882179	Jurkat_T_cell	2312	GSM2879881	J	3
SRR6357914	-2.52697669505416	-1.39493921579598	Jurkat_T_cell	27108	GSM2879882	J	3
SRR6357915	0.211732277876752	-1.18759015383004	Jurkat_T_cell	4872	GSM2879883	J	3
SRR6357916	0.751348385817426	1.28255811153175	Jurkat_T_cell	1328	GSM2879884	J	3
SRR6357917	-0.42597579001723	0.853272466046821	Jurkat_T_cell	24064	GSM2879885	J	3
SRR6357918	-2.20135866641341	1.37672516523124	Jurkat_T_cell	1340	GSM2879886	J	3
SRR6357919	0.463910589224714	-0.893454583303918	Jurkat_T_cell	3068	GSM2879887	J	3
SRR6357921	0.52370739937486	0.246641723496925	Jurkat_T_cell	330164	GSM2879889	J	3
SRR6357923	0.0691011047429022	-1.87860015215157	Jurkat_T_cell	2616	GSM2879891	J	3
SRR6357924	1.2133083438939	0.407119600160133	Jurkat_T_cell	32924	GSM2879892	J	3
SRR6357925	0.523790607458967	0.854773549420844	Jurkat_T_cell	19710	GSM2879893	J	3
SRR6357926	-1.0924676114255	0.581319419724952	Jurkat_T_cell	1904	GSM2879894	J	3
SRR6357927	-0.349902560704333	-0.794885666983117	Jurkat_T_cell	18330	GSM2879895	J	3
SRR6357928	0.813967833525556	0.655032841546546	Jurkat_T_cell	17840	GSM2879896	J	3
SRR6357929	-0.587166299813372	-1.06645325006722	Jurkat_T_cell	5740	GSM2879897	J	3
SRR6357931	-2.2961023950511	-1.58784225763558	Jurkat_T_cell	1870	GSM2879899	J	3
SRR6357932	2.30380106926622	-1.13460353197335	Jurkat_T_cell	2294	GSM2879900	J	3
SRR6357933	-0.147637298100573	-0.0535512286591422	Jurkat_T_cell	1240	GSM2879901	J	3
SRR6357935	-2.13063978194533	-0.723973782675255	Jurkat_T_cell	3174	GSM2879903	J	3
SRR6357938	2.07312441826524	-0.784680159704674	Jurkat_T_cell	10408	GSM2879906	J	3
SRR6357939	0.662375817305463	1.82062131917299	Jurkat_T_cell	2222	GSM2879907	J	3
SRR6357940	0.878967413908857	-2.32431605638741	Jurkat_T_cell	17268	GSM2879908	J	3
SRR6357941	-1.11871651350794	-2.46588233293771	Jurkat_T_cell	2088	GSM2879909	J	3
SRR6357942	2.322020540244	1.46236011205436	Jurkat_T_cell	30818	GSM2879910	J	3
SRR6357943	-2.19755779742537	-1.04088929476022	Jurkat_T_cell	50974	GSM2879911	J	3
SRR6357944	-0.0262563729220453	0.722087947709571	Jurkat_T_cell	3442	GSM2879912	J	3
SRR6357946	-1.08635371714173	-1.80412510217904	Jurkat_T_cell	15804	GSM2879914	J	3
SRR6357948	-1.64180891751586	2.37772503314735	Jurkat_T_cell	180566	GSM2879916	J	3
SRR6357949	-0.468455543511492	-2.87673857988595	Jurkat_T_cell	2348	GSM2879917	J	3
SRR6357950	0.267190704352277	-2.07882121385812	Jurkat_T_cell	29270	GSM2879918	J	3
SRR6357951	-1.99186073779402	-0.404330046789635	Jurkat_T_cell	21814	GSM2879919	J	3
SRR6357952	0.0487035608357367	-3.03988269151925	Jurkat_T_cell	6016	GSM2879920	J	3
SRR6357953	-0.135422816269976	-1.93642857851266	Jurkat_T_cell	17714	GSM2879921	J	3
SRR6357954	1.72493029595079	0.169108955247413	Jurkat_T_cell	92946	GSM2879922	J	3
SRR6357955	1.29644299507799	2.02229168830634	Jurkat_T_cell	21222	GSM2879923	J	3
SRR6357956	1.1331253147191	-1.81479504884957	Jurkat_T_cell	208194	GSM2879924	J	3
SRR6357957	0.515345225340742	1.74190255819083	Jurkat_T_cell	14996	GSM2879925	J	3
SRR6357958	-1.65266965865431	-2.03890541376351	Jurkat_T_cell	38884	GSM2879926	J	3
SRR6357959	-1.86790828942595	2.47950985847236	Jurkat_T_cell	15528	GSM2879927	J	3
SRR6357960	-1.8124375843936	2.62917992292167	Jurkat_T_cell	312330	GSM2879928	J	3
SRR6357961	-1.83869372844039	0.754067031724464	Jurkat_T_cell	18318	GSM2879929	J	3
SRR6357962	-2.59058009623824	-1.88938382448434	Jurkat_T_cell	13844	GSM2879930	J	3
SRR6357963	1.27214432717027	0.437026945931922	Jurkat_T_cell	26332	GSM2879931	J	3
SRR6357965	0.26467693806352	0.0188021343779672	Jurkat_T_cell	1002	GSM2879933	None	None
SRR6357967	1.31827760697069	0.262547461373817	Jurkat_T_cell	6576	GSM2879935	None	None
SRR6357968	-1.50089155673323	-0.22711995424508	Jurkat_T_cell	13174	GSM2879936	None	None
SRR6357969	0.587727794653791	1.97169989166976	Jurkat_T_cell	4522	GSM2879937	None	None
SRR6357970	-1.68306087493239	-2.28442195238351	Jurkat_T_cell	1540	GSM2879938	None	None
SRR6357971	-0.703528215878588	-2.88530829729318	Jurkat_T_cell	1054	GSM2879939	None	None
SRR6357972	-1.5606339478427	0.325911967141639	Jurkat_T_cell	8060	GSM2879940	None	None
SRR6357973	-1.61751930951415	-2.28311732591866	Jurkat_T_cell	1062	GSM2879941	None	None
SRR6357974	-0.150802364342791	0.00179764447928554	Jurkat_T_cell	5014	GSM2879942	None	None
SRR6357975	1.26185465813341	0.960655300004493	Jurkat_T_cell	6394	GSM2879943	None	None
SRR6357976	0.339758882529157	0.092427818162452	Jurkat_T_cell	5008	GSM2879944	None	None
SRR6357977	-1.14174083411036	0.613138405663978	Jurkat_T_cell	7298	GSM2879945	None	None
SRR6357978	1.8379592990941	-2.19155743898629	Jurkat_T_cell	4888	GSM2879946	None	None
SRR6357979	-1.37231736420928	-0.858468802587975	Jurkat_T_cell	33756	GSM2879947	None	None
SRR6357980	-0.587232639783007	-1.72459438623666	Jurkat_T_cell	7040	GSM2879948	None	None
SRR6357982	-1.37644748925505	1.52743235049964	Jurkat_T_cell	10006	GSM2879950	None	None
SRR6357983	-2.45637666224776	-1.1589565593171	Jurkat_T_cell	1436	GSM2879951	None	None
SRR6357984	-0.776718472831828	-2.05950716318368	Jurkat_T_cell	9980	GSM2879952	None	None
SRR6357985	0.663354167944807	0.916465608460914	Jurkat_T_cell	12152	GSM2879953	None	None
