Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357924	-3.31028594498103	-8.79147577005274	Jurkat_T_cell	32924	GSM2879892	J	3
SRR6357925	0.540743331866814	-9.01007508951075	Jurkat_T_cell	19710	GSM2879893	J	3
SRR6357926	-0.461171526951241	-8.30542039590723	Jurkat_T_cell	1904	GSM2879894	J	3
SRR6357927	-0.829601664585518	-9.44760846811182	Jurkat_T_cell	18330	GSM2879895	J	3
SRR6357928	-2.91696156982844	-8.74900102334864	Jurkat_T_cell	17840	GSM2879896	J	3
SRR6357929	-0.481943745655464	-8.61060762124903	Jurkat_T_cell	5740	GSM2879897	J	3
SRR6357931	-0.193999428791451	-8.27564859109766	Jurkat_T_cell	1870	GSM2879899	J	3
SRR6357932	-0.423429865879463	-7.88969564157374	Jurkat_T_cell	2294	GSM2879900	J	3
SRR6357933	0.0319264936023482	-7.14868211465723	Jurkat_T_cell	1240	GSM2879901	J	3
SRR6357935	-0.546955485386299	-7.95774221139796	Jurkat_T_cell	3174	GSM2879903	J	3
SRR6357938	-1.01498379234736	-8.44896936136134	Jurkat_T_cell	10408	GSM2879906	J	3
SRR6357939	0.254922966914726	-7.88650941568262	Jurkat_T_cell	2222	GSM2879907	J	3
SRR6357940	-1.31693114761774	-8.59310674386866	Jurkat_T_cell	17268	GSM2879908	J	3
SRR6357941	-0.519854683918404	-7.37171601968653	Jurkat_T_cell	2088	GSM2879909	J	3
SRR6357942	-2.04161443237727	-8.50512933450587	Jurkat_T_cell	30818	GSM2879910	J	3
SRR6357943	-3.30745830063288	-8.7263751001919	Jurkat_T_cell	50974	GSM2879911	J	3
SRR6357944	-0.224682230991768	-6.80156850534327	Jurkat_T_cell	3442	GSM2879912	J	3
SRR6357946	-0.331097025913643	-8.96679830270655	Jurkat_T_cell	15804	GSM2879914	J	3
SRR6357948	-2.47430266861384	-7.88624334054835	Jurkat_T_cell	180566	GSM2879916	J	3
SRR6357949	-0.0728475046581498	-7.21623182016261	Jurkat_T_cell	2348	GSM2879917	J	3
SRR6357950	-2.6982416105694	-8.73855828958399	Jurkat_T_cell	29270	GSM2879918	J	3
SRR6357951	0.354091505961967	-9.3890480967129	Jurkat_T_cell	21814	GSM2879919	J	3
SRR6357952	0.195478777843071	-10.0674786539639	Jurkat_T_cell	6016	GSM2879920	J	3
SRR6357953	-2.95903434280817	-7.47421502786524	Jurkat_T_cell	17714	GSM2879921	J	3
SRR6357954	-3.35018481735651	-8.62539910989649	Jurkat_T_cell	92946	GSM2879922	J	3
SRR6357955	-0.783404488605904	-8.55293416696436	Jurkat_T_cell	21222	GSM2879923	J	3
SRR6357956	-1.92720498566096	-8.83991574960596	Jurkat_T_cell	208194	GSM2879924	J	3
SRR6357957	0.238957743602348	-8.390751359042	Jurkat_T_cell	14996	GSM2879925	J	3
SRR6357958	-0.606566090626167	-9.69740152078516	Jurkat_T_cell	38884	GSM2879926	J	3
