Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357886	-1.82074160901221	6.44031051716773	Jurkat_T_cell	2056	GSM2879854	J	3
SRR6357887	-0.381366223370157	4.61332658848731	Jurkat_T_cell	1376	GSM2879855	J	3
SRR6357889	-0.700617388164125	4.26264623722999	Jurkat_T_cell	25984	GSM2879857	J	3
SRR6357890	-2.078516558086	9.20074371418922	Jurkat_T_cell	2184	GSM2879858	J	3
SRR6357891	0.490352734650053	4.38416413388221	Jurkat_T_cell	50422	GSM2879859	J	3
SRR6357893	0.786548182094969	6.08291009983985	Jurkat_T_cell	26722	GSM2879861	J	3
SRR6357894	-1.96486385193976	5.54812625966041	Jurkat_T_cell	5454	GSM2879862	J	3
SRR6357895	-0.821083143626772	8.89764837346046	Jurkat_T_cell	2188	GSM2879863	J	3
SRR6357896	-0.0469144734493122	5.59111026844947	Jurkat_T_cell	16030	GSM2879864	J	3
SRR6357897	0.242663487518705	4.85514978489845	Jurkat_T_cell	28266	GSM2879865	J	3
SRR6357898	-0.378580846165739	6.73015073857276	Jurkat_T_cell	27358	GSM2879866	J	3
SRR6357899	0.677444502437986	6.14363578877418	Jurkat_T_cell	8018	GSM2879867	J	3
SRR6357901	-0.113738566910349	7.20004657826392	Jurkat_T_cell	12062	GSM2879869	J	3
SRR6357902	-0.635939255630098	7.1086001785752	Jurkat_T_cell	11914	GSM2879870	J	3
SRR6357903	-2.59953673211249	6.8640351685044	Jurkat_T_cell	4892	GSM2879871	J	3
SRR6357904	-0.506760493194185	3.29363314232795	Jurkat_T_cell	21846	GSM2879872	J	3
SRR6357905	-0.363602634792648	5.58120206913917	Jurkat_T_cell	1268	GSM2879873	J	3
SRR6357906	-0.768926754867159	5.33108738980262	Jurkat_T_cell	18848	GSM2879874	J	3
SRR6357907	-2.32726486054572	5.12158016285865	Jurkat_T_cell	1276	GSM2879875	J	3
SRR6357908	-1.37183912125739	4.88278416714637	Jurkat_T_cell	7444	GSM2879876	J	3
SRR6357909	-0.867937937652193	3.54103283009498	Jurkat_T_cell	26378	GSM2879877	J	3
SRR6357911	-0.877132430945955	5.59946159443824	Jurkat_T_cell	21058	GSM2879879	J	3
SRR6357913	-1.70030744401129	6.31853965840308	Jurkat_T_cell	2312	GSM2879881	J	3
SRR6357914	-0.357214223866783	4.22877458653419	Jurkat_T_cell	27108	GSM2879882	J	3
SRR6357915	-2.39694292870673	5.37816409192054	Jurkat_T_cell	4872	GSM2879883	J	3
SRR6357916	-1.90429659215125	8.17338995060889	Jurkat_T_cell	1328	GSM2879884	J	3
SRR6357917	0.76713614138452	6.28862957081764	Jurkat_T_cell	24064	GSM2879885	J	3
SRR6357918	-1.58265240517768	5.71589950642555	Jurkat_T_cell	1340	GSM2879886	J	3
SRR6357919	-1.37398405400427	8.13502983174293	Jurkat_T_cell	3068	GSM2879887	J	3
SRR6357921	1.53342287215082	4.99770287594764	Jurkat_T_cell	330164	GSM2879889	J	3
SRR6357923	-1.44029100266608	7.99672702870338	Jurkat_T_cell	2616	GSM2879891	J	3
SRR6357924	-0.200641222571455	4.47685746273963	Jurkat_T_cell	32924	GSM2879892	J	3
SRR6357925	0.195656105602659	7.67321638188331	Jurkat_T_cell	19710	GSM2879893	J	3
SRR6357926	-0.660103306447588	8.7196636589524	Jurkat_T_cell	1904	GSM2879894	J	3
SRR6357927	-0.356882237171255	5.68285230717628	Jurkat_T_cell	18330	GSM2879895	J	3
SRR6357928	-1.24498845664176	4.31868700108497	Jurkat_T_cell	17840	GSM2879896	J	3
SRR6357929	-2.14426656094702	7.43982986531226	Jurkat_T_cell	5740	GSM2879897	J	3
SRR6357931	0.942847892368711	6.18338588795631	Jurkat_T_cell	1870	GSM2879899	J	3
SRR6357932	-1.16507054892691	5.59824804387061	Jurkat_T_cell	2294	GSM2879900	J	3
SRR6357933	-2.23327846852454	7.6981211098191	Jurkat_T_cell	1240	GSM2879901	J	3
SRR6357935	-1.65819783536109	5.18308238110511	Jurkat_T_cell	3174	GSM2879903	J	3
SRR6357938	0.743225022877134	6.27808574757545	Jurkat_T_cell	10408	GSM2879906	J	3
SRR6357939	-1.98683317032965	8.77789453587501	Jurkat_T_cell	2222	GSM2879907	J	3
SRR6357940	-0.173789382254206	6.03881839833228	Jurkat_T_cell	17268	GSM2879908	J	3
SRR6357941	-1.19799031344565	6.44719509205787	Jurkat_T_cell	2088	GSM2879909	J	3
SRR6357942	0.0305683759102001	4.16700867733924	Jurkat_T_cell	30818	GSM2879910	J	3
SRR6357943	0.358039483154692	4.86656169018714	Jurkat_T_cell	50974	GSM2879911	J	3
SRR6357944	0.464094862068571	6.44406370243995	Jurkat_T_cell	3442	GSM2879912	J	3
SRR6357946	-0.000592485343538285	5.72985128483741	Jurkat_T_cell	15804	GSM2879914	J	3
SRR6357948	0.707712337101377	4.73543290219276	Jurkat_T_cell	180566	GSM2879916	J	3
SRR6357949	-1.12192429629477	6.55111698231666	Jurkat_T_cell	2348	GSM2879917	J	3
SRR6357950	0.141788527096189	4.32763794980018	Jurkat_T_cell	29270	GSM2879918	J	3
SRR6357951	-0.155323982512079	8.33393673024146	Jurkat_T_cell	21814	GSM2879919	J	3
SRR6357952	-2.50886924592169	7.10815624318092	Jurkat_T_cell	6016	GSM2879920	J	3
SRR6357953	-0.377167180453859	3.61919669232337	Jurkat_T_cell	17714	GSM2879921	J	3
SRR6357954	0.6038005796322	4.87228802762	Jurkat_T_cell	92946	GSM2879922	J	3
SRR6357955	0.345969006145872	6.96172479710548	Jurkat_T_cell	21222	GSM2879923	J	3
SRR6357956	0.947441503132261	4.95297459683387	Jurkat_T_cell	208194	GSM2879924	J	3
SRR6357957	-1.41435356465491	6.76027349553077	Jurkat_T_cell	14996	GSM2879925	J	3
SRR6357958	0.335549160564817	7.41547206959693	Jurkat_T_cell	38884	GSM2879926	J	3
SRR6357959	1.11178068789331	6.24854520878761	Jurkat_T_cell	15528	GSM2879927	J	3
SRR6357960	0.920556112850584	4.20922569355933	Jurkat_T_cell	312330	GSM2879928	J	3
SRR6357961	-2.19773991433295	5.54437116703956	Jurkat_T_cell	18318	GSM2879929	J	3
SRR6357962	-0.457461700116716	3.30987719616859	Jurkat_T_cell	13844	GSM2879930	J	3
SRR6357963	-1.02432043877753	4.20171312413184	Jurkat_T_cell	26332	GSM2879931	J	3
SRR6357965	-3.25464709130438	-4.06431146540673	Jurkat_T_cell	1002	GSM2879933	None	None
SRR6357967	0.419184013927855	7.33197073063819	Jurkat_T_cell	6576	GSM2879935	None	None
SRR6357968	0.0909899619468822	3.81157926640479	Jurkat_T_cell	13174	GSM2879936	None	None
SRR6357969	-0.430467509006582	6.00821117482154	Jurkat_T_cell	4522	GSM2879937	None	None
SRR6357970	0.98152081641046	4.38990859112708	Jurkat_T_cell	1540	GSM2879938	None	None
SRR6357971	-2.16536016789588	6.59162096104591	Jurkat_T_cell	1054	GSM2879939	None	None
SRR6357972	-1.686062768375	4.99089149556129	Jurkat_T_cell	8060	GSM2879940	None	None
SRR6357973	-1.3574175390354	6.33073572239845	Jurkat_T_cell	1062	GSM2879941	None	None
SRR6357974	-1.28922833529624	6.73863843998878	Jurkat_T_cell	5014	GSM2879942	None	None
SRR6357975	-1.71207149354132	6.1600613983628	Jurkat_T_cell	6394	GSM2879943	None	None
SRR6357976	0.839543863857664	6.62540725789039	Jurkat_T_cell	5008	GSM2879944	None	None
