Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357872	-7.78172554482091	0.68462802058731	Jurkat_T_cell	7192	GSM2879840	J	3
SRR6357874	-8.00943954695333	-0.518407572445527	Jurkat_T_cell	19116	GSM2879842	J	3
SRR6357877	-8.56079720367063	0.491099964442596	Jurkat_T_cell	20496	GSM2879845	J	3
SRR6357878	-7.5061627816068	1.82413346654449	Jurkat_T_cell	138054	GSM2879846	J	3
SRR6357879	-7.41068305481542	-0.491710175213471	Jurkat_T_cell	9690	GSM2879847	J	3
SRR6357880	-7.59173478592504	1.50283594018494	Jurkat_T_cell	21174	GSM2879848	J	3
SRR6357881	-6.57293416966069	0.383352290454253	Jurkat_T_cell	43232	GSM2879849	J	3
SRR6357882	-6.41698743809331	1.61965010649239	Jurkat_T_cell	269068	GSM2879850	J	3
SRR6357884	-5.60232617367376	0.482833038630828	Jurkat_T_cell	120688	GSM2879852	J	3
SRR6357885	-8.9041721712457	0.850461970630035	Jurkat_T_cell	23342	GSM2879853	J	3
SRR6357886	-8.51249967921842	1.58727161175285	Jurkat_T_cell	2056	GSM2879854	J	3
SRR6357887	-4.52939512241948	1.23241705781494	Jurkat_T_cell	1376	GSM2879855	J	3
SRR6357889	-6.35517932880986	0.940567265811309	Jurkat_T_cell	25984	GSM2879857	J	3
SRR6357890	-8.88821742344964	0.392669807734832	Jurkat_T_cell	2184	GSM2879858	J	3
SRR6357891	-7.43819679726232	1.96311467474972	Jurkat_T_cell	50422	GSM2879859	J	3
SRR6357893	-8.42609139193166	0.130910764994964	Jurkat_T_cell	26722	GSM2879861	J	3
SRR6357894	-8.19982357729543	0.49243367797409	Jurkat_T_cell	5454	GSM2879862	J	3
SRR6357895	-9.41472663391698	0.625617276492461	Jurkat_T_cell	2188	GSM2879863	J	3
SRR6357896	-8.0197485278951	-0.219247568783417	Jurkat_T_cell	16030	GSM2879864	J	3
SRR6357897	-6.55222179401983	0.837318669619903	Jurkat_T_cell	28266	GSM2879865	J	3
SRR6357898	-6.81607629765142	-0.305064428982392	Jurkat_T_cell	27358	GSM2879866	J	3
SRR6357899	-7.53197648037542	0.579953919711456	Jurkat_T_cell	8018	GSM2879867	J	3
SRR6357901	-6.71987654675115	-0.940044869122163	Jurkat_T_cell	12062	GSM2879869	J	3
SRR6357902	-7.40042509544957	-0.456626881298676	Jurkat_T_cell	11914	GSM2879870	J	3
SRR6357903	-7.63926925171483	0.0796522009996026	Jurkat_T_cell	4892	GSM2879871	J	3
SRR6357904	-7.39099039543737	1.69032336360489	Jurkat_T_cell	21846	GSM2879872	J	3
SRR6357905	-5.02868487347234	1.27110851890121	Jurkat_T_cell	1268	GSM2879873	J	3
SRR6357906	-6.94736470688451	0.906558882060394	Jurkat_T_cell	18848	GSM2879874	J	3
SRR6357907	-6.32471229542363	1.49680859929596	Jurkat_T_cell	1276	GSM2879875	J	3
SRR6357908	-6.19390751827825	0.207150231662139	Jurkat_T_cell	7444	GSM2879876	J	3
