Runs	UMAP1	UMAP2	CellType	NumofReads
SRR5353635	0.231387646882732	-2.79807030497523	HSC	8708
SRR5353636	-0.803817002088826	-4.16809188662501	HSC	17742
SRR5353637	-0.435322014601033	-2.83689092932674	HSC	8336
SRR5353638	-0.000805584699909989	-3.83822762309047	HSC	44298
SRR5353639	-0.551685778410237	-4.61489855586024	HSC	23686
SRR5353640	0.26948717424174	-4.01545082865687	HSC	51138
SRR5353641	0.156188996522624	-3.14130365191432	HSC	14568
SRR5353642	0.123499901979167	-3.91837822733851	HSC	30680
SRR5353643	0.741174014299113	-2.35880541144343	HSC	10782
SRR5353644	-0.357040135175984	-3.85784375010463	HSC	20862
SRR5353645	-0.0512292068312576	-3.01894354163142	HSC	7814
SRR5353646	0.29001620599528	-2.44819068251582	HSC	7424
SRR5353647	-0.497446982176106	-0.0931554967019184	HSC	10180
SRR5353652	-0.565945355207722	-4.73116885958644	HSC	18856
SRR5353653	-0.127630678922932	-4.62405978976222	HSC	15002
SRR5353654	0.84493997880717	-3.05238341628047	HSC	11030
SRR5353655	-0.84346744230489	-4.51827370463344	HSC	27052
SRR5353656	-0.725583521635335	-4.69618570147487	HSC	34870
SRR5353657	-0.122864214689534	-2.88458692370387	HSC	11612
SRR5353658	3.90427330323954	-1.44383812783691	HSC	93972
SRR5353659	-0.247647492201131	-3.74808084307643	HSC	9278
SRR5353660	-0.640794245512288	-4.6831363373849	HSC	30776
SRR5353661	3.60436657258769	-1.37454971013995	HSC	590750
SRR5353662	0.757084639756877	-0.958924167737685	HSC	4310
SRR5353663	-0.549047438413899	-2.42136382399531	HSC	9702
SRR5353665	-0.321554867536824	-0.809295468911849	HSC	9478
SRR5353666	-0.370720354826253	-1.78076314269038	HSC	13706
SRR5353667	-0.078184096128743	-2.83925151167842	HSC	20034
SRR5353668	0.104950221269328	-1.89585768519374	HSC	21248
SRR5353669	0.385387213914592	-2.52472519217464	HSC	13504
SRR5353670	0.289295705049236	-1.01383269666167	HSC	8278
SRR5353671	0.142401250093181	-1.11226108758184	HSC	5814
SRR5353674	-0.426362482816975	-1.71396409808131	HSC	8734
SRR5353675	-0.268463103086751	-1.19334073266419	HSC	11374
SRR5353676	0.917108329026897	-1.35639772652122	HSC	5450
SRR5353677	-0.250252215177815	-3.26223837672206	HSC	42474
SRR5353678	-0.381057945997517	-2.90799223719569	HSC	19348
SRR5353679	-0.181553570539754	-3.35865771113368	HSC	35322
