Runs	UMAP1	UMAP2	CellType	NumofReads
SRR5353639	-2.33528369800335	-5.61491901784151	HSC	23686
SRR5353640	-1.96587127582318	-2.41230494885652	HSC	51138
SRR5353641	-2.8142003430534	-3.36094124226778	HSC	14568
SRR5353642	-2.14098304645306	-2.37011988072603	HSC	30680
SRR5353643	-1.60880774394757	-2.18858106045931	HSC	10782
SRR5353644	-2.60825580493695	-3.71983082204073	HSC	20862
SRR5353645	-3.90540689365154	-5.65178472905367	HSC	7814
SRR5353646	-3.23747772113568	-5.72000152974336	HSC	7424
SRR5353647	-2.91498893634564	-1.27467877774446	HSC	10180
SRR5353652	-1.83782333270794	-7.42714817433565	HSC	18856
SRR5353653	-2.6096686734367	-6.94286997227876	HSC	15002
SRR5353654	-3.36709922687298	-6.34056837468355	HSC	11030
SRR5353655	-1.78806346790081	-6.67688019185274	HSC	27052
SRR5353656	-1.93705934421307	-4.14346249013155	HSC	34870
SRR5353657	-2.99882739917523	-3.75714428334444	HSC	11612
SRR5353658	-1.31231635944134	-1.77584845929353	HSC	93972
SRR5353659	-2.96066039935833	-7.51264221577852	HSC	9278
SRR5353660	-2.37132734195477	-4.12972242741792	HSC	30776
SRR5353661	-0.954442442815363	-1.66041190533846	HSC	590750
SRR5353662	-4.74354833499676	-4.23035890965669	HSC	4310
SRR5353663	-4.05860990421063	-2.93863255887239	HSC	9702
SRR5353665	-4.83821576968914	-3.50751383214205	HSC	9478
SRR5353666	-4.1785950078178	-1.79298694043367	HSC	13706
SRR5353667	-3.82397312061077	-3.94854910283296	HSC	20034
SRR5353668	-4.10426420108563	-2.80679447560518	HSC	21248
SRR5353669	-4.96326393024212	-3.35998089223116	HSC	13504
SRR5353670	-4.47845739261395	-0.605954598476579	HSC	8278
SRR5353671	-4.44076389209515	-4.99368555455415	HSC	5814
SRR5353674	-4.66843885318524	-4.04895956425874	HSC	8734
SRR5353675	-4.23360341922528	0.192186225364516	HSC	11374
SRR5353676	-4.2534093274284	-4.31681950001924	HSC	5450
SRR5353677	-2.67767995731121	-3.74356348424165	HSC	42474
SRR5353678	-4.19753784076458	-2.93982131390779	HSC	19348
SRR5353679	-3.32460206882244	-4.02995140462129	HSC	35322
SRR5353680	-4.92018073932415	-2.42030675320833	HSC	8440
SRR5353681	-4.18876022235638	-4.06924517064302	HSC	15794
SRR5353683	-3.80321067706829	-4.14180166630953	HSC	3392
SRR5353684	-1.79644006625897	-3.8427456131479	HSC	34890
SRR5353685	-4.21214288608319	0.366839606473754	HSC	16988
SRR5353686	-4.45458644763714	-2.52184636502474	HSC	13010
SRR5353687	-4.17908185855633	-3.29922516255586	HSC	24482
SRR5353688	-4.65397685901409	-3.25520594029634	HSC	7766
SRR5353689	-3.28373855487591	-4.25496752171724	HSC	28298
SRR5353690	-4.30190414325482	-2.51822931676119	HSC	15192
SRR5353692	-3.27153152362591	-1.7658744564554	HSC	32488
SRR5353693	-0.232787789266169	1.68868773073942	HSC	120398
SRR5353694	-2.67747157947308	-1.45860655217378	HSC	33774
SRR5353695	-4.6396979703117	-2.01551039128511	HSC	9074
SRR5353696	-2.22691625491863	-1.72383053212373	HSC	48066
SRR5353697	-4.95007985965496	-3.06068618207185	HSC	8640
SRR5353698	-4.2167152775932	-1.76010258107393	HSC	11444
SRR5353699	-3.81045287982708	-0.393501948406388	HSC	11192
SRR5353700	-2.6871742619682	-1.55342037587373	HSC	7164
SRR5353701	-3.14274209872967	-3.97223312764375	HSC	36516
SRR5353702	-3.95277208225018	-3.73744470982759	HSC	28744
SRR5353703	-3.25724882022625	-3.911991428425	HSC	33270
SRR5353704	-2.80345338718182	-1.86305744557588	HSC	40616
SRR5353705	-3.82128423587567	0.343387413928817	HSC	22304
SRR5353706	-2.55683177844769	-3.73984558491914	HSC	31632
SRR5353707	-4.31072324649578	0.146735776374648	HSC	10900
SRR5353708	-1.59375423328167	-3.69442016988008	HSC	45786
SRR5353709	-3.53177350894696	-5.6125324478647	HSC	9604
SRR5353710	-4.65166753665692	-4.40592415242403	HSC	4858
SRR5353711	-2.55139535800701	-1.94024236111849	HSC	16946
SRR5353712	-3.80107301608807	-0.491689395000627	HSC	10930
SRR5353713	-3.4955706013847	-4.28845674901216	HSC	30736
SRR5353714	-3.94381946460491	0.305417437265227	HSC	21376
SRR5353715	-3.11937564746624	-2.10479719548433	HSC	40752
SRR5353716	-2.97880500690228	-3.85704309849947	HSC	32346
SRR5353717	-4.62773269550091	-1.09902937321871	HSC	8410
SRR5353719	-4.33301776782757	-2.49318392186373	HSC	5064
SRR5353720	-3.74531406299359	-0.960435341884782	HSC	23602
SRR5353721	-4.15660661594158	-4.09690363316744	HSC	13570
SRR5353722	-4.78226608173138	-2.34635288624971	HSC	12402
SRR5353723	-3.21854728595501	-3.30280191807955	HSC	27342
SRR5353724	-4.28184884921795	-0.727466057827165	HSC	10694
SRR5353725	-4.57484382526165	-1.0044991484186	HSC	9754
SRR5353727	-3.60326093570477	-1.3145154228708	HSC	23720
SRR5353728	-2.75855869189984	-3.60029966740816	HSC	46858
SRR5353729	-3.82685989276654	-2.79799206166475	HSC	20362
SRR5353730	-3.99260944263226	-2.04578812031954	HSC	23190
SRR5353731	-4.34079021350628	-1.03556938080995	HSC	13668
SRR5353732	-3.83842462436444	-4.21728451161592	HSC	31552
